filename,chromosome,window_pos_1,window_pos_2,sk_allel_avg_watterson_theta,exp_pi,sk_allel_tajima_d,sk_allel_no_sites
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_4900,1,1,10000,0.0308295002735147,0.04,-0.239676883587864,4900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_5000,1,1,10000,0.0310419842979562,0.04,-0.223388673695443,5000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_500,1,1,10000,0.00305204326015998,0.04,-0.200170184230852,500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_5100,1,1,10000,0.0309067671914934,0.04,-0.275083465997884,5100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_5200,1,1,10000,0.0308874504619988,0.04,-0.243322731760649,5200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_5300,1,1,10000,0.0322396215266266,0.04,-0.146989838307479,5300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_5400,1,1,10000,0.0338235933451906,0.04,-0.204964703259669,5400
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_5500,1,1,10000,0.0340940275581162,0.04,-0.248346365207278,5500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_5600,1,1,10000,0.0343837785005365,0.04,-0.243867128045918,5600
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_5700,1,1,10000,0.0355620989997121,0.04,-0.170993375089945,5700
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_5800,1,1,10000,0.0361995510730367,0.04,-0.21019285092856,5800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_5900,1,1,10000,0.0361609176140473,0.04,-0.269350521303004,5900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_6000,1,1,10000,0.036605202392425,0.04,-0.199468653656233,6000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_600,1,1,10000,0.0033804276615696,0.04,-0.198622878232981,600
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_6100,1,1,10000,0.0381119072930104,0.04,-0.205866428646224,6100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_6200,1,1,10000,0.0383050745879572,0.04,-0.249215473770627,6200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_6300,1,1,10000,0.0390970604972392,0.04,-0.199917137171374,6300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_6400,1,1,10000,0.0394061281691541,0.04,-0.225716980007477,6400
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_6500,1,1,10000,0.0400049467834893,0.04,-0.221670074477871,6500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_6600,1,1,10000,0.0404878650208564,0.04,-0.235657303966943,6600
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_6700,1,1,10000,0.0414537014955906,0.04,-0.200035055735944,6700
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_6800,1,1,10000,0.041917303003463,0.04,-0.239905888045165,6800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_6900,1,1,10000,0.0420911535689151,0.04,-0.225613993463562,6900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_7000,1,1,10000,0.0426899721832503,0.04,-0.232924459088354,7000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_700,1,1,10000,0.00434626413630377,0.04,-0.272165814980146,700
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_7100,1,1,10000,0.043443324633543,0.04,-0.21172740989763,7100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_7200,1,1,10000,0.0441580436248463,0.04,-0.254012018519683,7200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_7300,1,1,10000,0.0449500295341283,0.04,-0.229446569271539,7300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_7400,1,1,10000,0.0460317663858305,0.04,-0.233762376025853,7400
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_7500,1,1,10000,0.0458385990908837,0.04,-0.239052020895446,7500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_7600,1,1,10000,0.0475964214748999,0.04,-0.20299628524231,7600
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_7700,1,1,10000,0.047345303991469,0.04,-0.234915567106664,7700
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_7800,1,1,10000,0.0472100868850062,0.04,-0.204158605413434,7800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_7900,1,1,10000,0.0490644929164958,0.04,-0.208874006641105,7900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_8000,1,1,10000,0.0491224431049799,0.04,-0.240081423288695,8000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_800,1,1,10000,0.00480986564417617,0.04,-0.284017605479358,800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_8100,1,1,10000,0.0500689628502194,0.04,-0.228586074316034,8100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_8200,1,1,10000,0.050764365112028,0.04,-0.224665896285312,8200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_8300,1,1,10000,0.0511700164314163,0.04,-0.230976437404192,8300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_8400,1,1,10000,0.0514018171853525,0.04,-0.237490036109675,8400
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_8500,1,1,10000,0.0525221874960442,0.04,-0.220859270324212,8500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_8600,1,1,10000,0.0528119384384644,0.04,-0.237874204401323,8600
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_8700,1,1,10000,0.0531789562988634,0.04,-0.205947323789503,8700
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_8800,1,1,10000,0.0544345437160178,0.04,-0.21110263031593,8800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_8900,1,1,10000,0.0552072128958052,0.04,-0.239545009500638,8900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_9000,1,1,10000,0.0551492627073211,0.04,-0.232933830215354,9000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_900,1,1,10000,0.00564048501244755,0.04,-0.183074442351349,900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_9100,1,1,10000,0.05613441591155,0.04,-0.231224739417307,9100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_9200,1,1,10000,0.0567139177963905,0.04,-0.236513337864492,9200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_9300,1,1,10000,0.0571002523862841,0.04,-0.239381463326935,9300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_9400,1,1,10000,0.0579501884840502,0.04,-0.230252045178733,9400
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_9500,1,1,10000,0.0585683238278801,0.04,-0.242129525355776,9500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_9600,1,1,10000,0.058877391499795,0.04,-0.240685928041408,9600
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_9700,1,1,10000,0.0595148435731196,0.04,-0.237510479624929,9700
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_9800,1,1,10000,0.0603261462118963,0.04,-0.232771198604023,9800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.missing_9900,1,1,10000,0.0609829150147155,0.04,-0.233655628338107,9900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.01,1,1,10000,0.061504466711072,0.04,-0.230021819051986,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.02,1,1,10000,0.0613692496046092,0.04,-0.224378967769958,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.03,1,1,10000,0.0613499328751145,0.04,-0.221972978300237,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.04,1,1,10000,0.0611181321211783,0.04,-0.208809851694323,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.05,1,1,10000,0.061195399039157,0.04,-0.213170310060987,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.06,1,1,10000,0.0612533492276411,0.04,-0.206118918209972,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.07,1,1,10000,0.0611181321211783,0.04,-0.206269439177049,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.08,1,1,10000,0.0609249648262315,0.04,-0.198980106342308,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.09,1,1,10000,0.0608863313672421,0.04,-0.187728246521466,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.1,1,1,10000,0.0606931640722953,0.04,-0.183307583308365,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.11,1,1,10000,0.0606738473428006,0.04,-0.175249930284662,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.12,1,1,10000,0.0603647796708856,0.04,-0.17753245706181,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.13,1,1,10000,0.0605193135068431,0.04,-0.172281776042469,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.14,1,1,10000,0.0602295625644229,0.04,-0.16114451294722,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.15,1,1,10000,0.0604806800478537,0.04,-0.166922240194872,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.16,1,1,10000,0.059978445080992,0.04,-0.158417717849957,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.17,1,1,10000,0.060660634036637,0.04,-0.188688124152487,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.18,1,1,10000,0.0600206721046648,0.04,-0.157294517958999,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.19,1,1,10000,0.0601370288195688,0.04,-0.155687952366303,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.2,1,1,10000,0.0602921711061075,0.04,-0.153654021533085,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.21,1,1,10000,0.0603991619834472,0.04,-0.169047171562037,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.22,1,1,10000,0.0600681543258977,0.04,-0.159416315562754,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.23,1,1,10000,0.0605317603817998,0.04,-0.162586792037622,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.24,1,1,10000,0.0598734439391039,0.04,-0.133200291456827,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.25,1,1,10000,0.0596203204362719,0.04,-0.137232904067808,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.26,1,1,10000,0.0600625219292277,0.04,-0.163931056951248,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.27,1,1,10000,0.0600033348438699,0.04,-0.133006673328346,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.28,1,1,10000,0.059865892650183,0.04,-0.148825264933119,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.29,1,1,10000,0.0598069888528886,0.04,-0.155068992567764,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.3,1,1,10000,0.0596519382832271,0.04,-0.135456418639743,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.31,1,1,10000,0.0602056535304601,0.04,-0.163590287513851,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.32,1,1,10000,0.0598704107823376,0.04,-0.135468926441554,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.33,1,1,10000,0.0592768546772392,0.04,-0.112086481948727,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.34,1,1,10000,0.0598506906206834,0.04,-0.131832858478497,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.35,1,1,10000,0.0597026158312178,0.04,-0.144602701337095,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.36,1,1,10000,0.0594847230727097,0.04,-0.115706805366927,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.37,1,1,10000,0.0593971269026354,0.04,-0.0931079044710867,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.38,1,1,10000,0.0594201047503392,0.04,-0.137552687446339,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.39,1,1,10000,0.06049431539972,0.04,-0.192813956025817,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.4,1,1,10000,0.0594213646774233,0.04,-0.11802354089166,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.41,1,1,10000,0.0592609082205325,0.04,-0.127619120919011,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.42,1,1,10000,0.0595902157009531,0.04,-0.138170119470844,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.43,1,1,10000,0.0592614148397991,0.04,-0.0985333735975269,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.44,1,1,10000,0.0592084847170292,0.04,-0.113537608555584,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.45,1,1,10000,0.0599497143530374,0.04,-0.141570453032576,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.46,1,1,10000,0.0592285758214463,0.04,-0.114532045958698,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.47,1,1,10000,0.0591420388481127,0.04,-0.111107018801079,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.48,1,1,10000,0.0595696237179789,0.04,-0.12666495564935,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.49,1,1,10000,0.059589920012261,0.04,-0.13481709810914,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.5,1,1,10000,0.0593568626393396,0.04,-0.0851210727027811,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.51,1,1,10000,0.0594384808760386,0.04,-0.112123857949696,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.52,1,1,10000,0.0591434015380547,0.04,-0.0780923670376631,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.53,1,1,10000,0.0595405036719123,0.04,-0.104997462818779,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.54,1,1,10000,0.0588875577783204,0.04,-0.104157117908258,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.55,1,1,10000,0.0589656836469477,0.04,-0.0941700215706057,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.56,1,1,10000,0.0600976412666969,0.04,-0.126817880324331,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.57,1,1,10000,0.0595547160849964,0.04,-0.12956550824583,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.58,1,1,10000,0.0583727849864182,0.04,-0.0643501971948251,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.59,1,1,10000,0.0580220117998614,0.04,-0.0384740063378958,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.6,1,1,10000,0.0588029735257187,0.04,-0.0982143726225163,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.61,1,1,10000,0.0591745869064768,0.04,-0.12002275226646,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.62,1,1,10000,0.0587994877057827,0.04,-0.0501311683404463,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.63,1,1,10000,0.0584479839838376,0.04,-0.0587835850245938,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.64,1,1,10000,0.0592999293641355,0.04,-0.146805902297212,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.65,1,1,10000,0.0578507236340663,0.04,-0.00297201014661527,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.66,1,1,10000,0.0591926962188115,0.04,-0.0895423793085598,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.67,1,1,10000,0.0592410109971791,0.04,-0.103637011656639,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.68,1,1,10000,0.0591097245889246,0.04,-0.1113605141837,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.69,1,1,10000,0.0588920092129064,0.04,-0.113332967221593,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.7,1,1,10000,0.0580211477088339,0.04,-0.04440995461499,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.71,1,1,10000,0.058620118182126,0.04,-0.0648330029462554,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.72,1,1,10000,0.0566251387991325,0.04,0.0619065716828303,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.73,1,1,10000,0.05800775604009,0.04,-0.0821512363665304,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.74,1,1,10000,0.0581634537662047,0.04,-0.0366122768400428,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.75,1,1,10000,0.0571587108028729,0.04,0.00591441628716886,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.76,1,1,10000,0.0574870642595766,0.04,0.0100506225007666,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.77,1,1,10000,0.0571850055803728,0.04,-0.0288307359847889,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.78,1,1,10000,0.0571551589255104,0.04,0.0506230095615468,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.79,1,1,10000,0.0556376198344654,0.04,0.162577260946803,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.8,1,1,10000,0.0556607561378362,0.04,0.0860372358876518,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.81,1,1,10000,0.0542040124522276,0.04,0.248479358296437,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.82,1,1,10000,0.0542474928126784,0.04,0.225847400116261,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.83,1,1,10000,0.0534431484981684,0.04,0.275784536247715,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.84,1,1,10000,0.0527948661295013,0.04,0.245936607804581,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.85,1,1,10000,0.051068419946336,0.04,0.472410262081155,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.86,1,1,10000,0.0499861221244151,0.04,0.580063006081842,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.87,1,1,10000,0.0514230628030356,0.04,0.509324202483243,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.88,1,1,10000,0.0492445387253611,0.04,0.636783986110645,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.89,1,1,10000,0.0486714114306591,0.04,0.790543132237217,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.9,1,1,10000,0.0455663369462343,0.04,0.966524368756958,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.91,1,1,10000,0.0442135012565819,0.04,1.18272407282741,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.92,1,1,10000,0.0428504312330958,0.04,1.31795035188419,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.93,1,1,10000,0.0380833207584139,0.04,1.75998926374216,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.94,1,1,10000,0.0352538286883055,0.04,2.37976060242208,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.95,1,1,10000,0.0310087581760948,0.04,2.7196521579887,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.96,1,1,10000,0.0286984630521976,0.04,3.269113511306,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.97,1,1,10000,0.0210222784060171,0.04,4.45576367518462,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.98,1,1,10000,0.0176183713627661,0.04,5.10388472618882,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=0.99,1,1,10000,0.0102599791659607,0.04,6.22319830298334,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar_missing_genos=1,1,1,10000,NA,0.04,NA,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_47_invar,1,1,10000,0.0308488170030094,0.04,-0.372926303060209,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_47_invar.missing_10000,1,1,10000,0.0308488170030094,0.04,-0.372926303060209,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_47_invar.missing_1000,1,1,10000,0.00283955923571846,0.04,-0.486201162114237,1000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_47_invar.missing_100,1,1,10000,0.000231800753936201,0.04,-0.926778615724982,100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_47_invar.missing_1100,1,1,10000,0.003844029169442,0.04,0.00552676020679607,1100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_47_invar.missing_1200,1,1,10000,0.00365086187449516,0.04,-0.546409036790237,1200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_47_invar.missing_1300,1,1,10000,0.00392129608742073,0.04,-0.460226234581746,1300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_47_invar.missing_1400,1,1,10000,0.00413378011186225,0.04,-0.309852039563119,1400
